start	end	text
0	6040	What if I told you that every choice you've ever made, you know, every job you turned down,
6200	14200	every person you loved, or every agonizing mistake you deeply regret has literally been
14200	19140	erased from the universe? It's a pretty intense thought, right? It's terrifying. But I don't just
19140	23400	mean forgotten by the people around you or fading into the background of your mind. I mean
23400	29560	mathematically, physically, and just permanently deleted from existence. Yeah, mathematically,
29560	35740	deleted. That's the crux of it. Exactly. So today on the deep dive, we are looking at this
35740	43540	staggering new paper that basically proves your identity isn't this grand sweeping story of your
43540	49080	life that you tell yourself. Right. Your identity is actually just the mathematical residue that's
49080	55800	left behind after all your other possibilities collapse. It is an incredibly confronting premise
55800	62680	to start with. But I mean, that is exactly where the math leads us. So the source material we're
62680	68560	looking at today is a 2026 monograph by an independent researcher going by the name Fliction.
69020	74700	Yeah. Titled Identity After Collapse, Self-Reference in Normal Form Fixed Points.
74700	84280	Which sounds incredibly dense. And on the surface, it is this intensely theoretical piece of work.
84420	91620	Oh, absolutely. It is grounded in the absolute bleeding edge of formal computation, logic, and
91620	97460	philosophy. Right. But what makes it so important for you listening right now is that the core mechanism
97460	104260	it describes applies to almost literally everything we experience. Yeah. Our mission for this deep dive
104260	110920	is really to completely dismantle this massive invisible assumption we all just walk around with
110920	117340	every single day. Which is this idea that computation, language, and logic are reversible processes.
117720	122540	Right. Exactly. We tend to think of them like physical roads. You know, if you drive from point A to point B,
122540	127060	you assume you can always just put the car in reverse and drive from point B back to point A.
127140	133280	Like you can retrace your steps. Right. But Fliction just says absolutely not. The road disappears the exact
133280	140640	moment you drive over it. The road is just gone. And from that destroyed road, the paper reconstructs a
140640	147400	completely new understanding of what it actually means to have an identity. So the standard accounts of
147400	154360	computation and, you know, by extension, how we think about causality and logic, they treat the evaluation
154360	161160	of a problem as this simple mapping function. Like an input-output machine. Yeah. You input a state,
161360	168000	the system processes it, and you get an output. But classical models treat the actual process connecting
168000	173300	those two states as totally incidental. Like it doesn't really matter how you got there.
173300	177760	Right. They assume that a perfect system would allow you to look at the final output
177760	183480	and magically reconstruct the exact starting point and the path taken.
184120	187780	But Fliction removes that assumption entirely, right?
188040	194400	Completely. In this framework, evaluation isn't just a translation from one language to another.
194860	196980	Evaluation is an act of total destruction.
197580	203100	Okay. To really wrap our heads around this, because it gets incredibly deep philosophically,
203300	206440	we need to start exactly where the paper starts.
206580	207700	With some basic math.
